bldg_id,in.sqft,in.area_median_income,in.battery,in.bedrooms,in.ceiling_fan,in.clothes_dryer,in.clothes_dryer_usage_level,in.clothes_washer,in.clothes_washer_presence,in.clothes_washer_usage_level,in.cooking_range,in.cooking_range_usage_level,in.cooling_setpoint,in.cooling_setpoint_has_offset,in.cooling_setpoint_offset_magnitude,in.cooling_setpoint_offset_period,in.corridor,in.dishwasher,in.dishwasher_usage_level,in.door_area,in.duct_leakage_and_insulation,in.duct_location,in.federal_poverty_level,in.geometry_attic_type,in.geometry_building_horizontal_location_mf,in.geometry_building_horizontal_location_sfa,in.geometry_building_level_mf,in.geometry_building_number_units_mf,in.geometry_building_number_units_sfa,in.geometry_building_type_recs,in.geometry_floor_area,in.geometry_floor_area_bin,in.geometry_foundation_type,in.geometry_garage,in.geometry_stories,in.geometry_stories_low_rise,in.geometry_story_bin,in.geometry_wall_exterior_finish,in.geometry_wall_type,in.has_pv,in.heating_fuel,in.heating_setpoint,in.heating_setpoint_has_offset,in.heating_setpoint_offset_magnitude,in.heating_setpoint_offset_period,in.holiday_lighting,in.hot_water_distribution,in.hot_water_fixtures,in.household_has_tribal_persons,in.hvac_cooling_efficiency,in.hvac_cooling_partial_space_conditioning,in.hvac_cooling_type,in.hvac_has_ducts,in.hvac_has_shared_system,in.hvac_has_zonal_electric_heating,in.hvac_heating_efficiency,in.hvac_heating_type,in.hvac_heating_type_and_fuel,in.hvac_shared_efficiencies,in.income_recs_2020,in.infiltration,in.insulation_ceiling,in.insulation_floor,in.insulation_foundation_wall,in.insulation_rim_joist,in.insulation_roof,in.insulation_slab,in.insulation_wall,in.interior_shading,in.lighting,in.lighting_interior_use,in.lighting_other_use,in.mechanical_ventilation,in.misc_extra_refrigerator,in.misc_freezer,in.misc_gas_fireplace,in.misc_gas_grill,in.misc_gas_lighting,in.misc_hot_tub_spa,in.misc_pool,in.misc_pool_heater,in.misc_pool_pump,in.misc_well_pump,in.natural_ventilation,in.neighbors,in.occupants,in.orientation,in.overhangs,in.plug_load_diversity,in.plug_loads,in.pv_orientation,in.pv_system_size,in.radiant_barrier,in.refrigerator,in.refrigerator_usage_level,in.roof_material,in.solar_hot_water,in.tenure,in.usage_level,in.vacancy_status,in.vintage,in.vintage_acs,in.water_heater_efficiency,in.water_heater_fuel,in.water_heater_in_unit,in.window_areas,in.windows,in.representative_income,out.site_energy.total.energy_consumption.kwh
439301,2678,150%+,,3,Standard Efficiency,Electric,100% Usage,EnergyStar,Yes,100% Usage,Propane,100% Usage,75F,Yes,2F,Night Setback +3h,Not Applicable,318 Rated kWh,100% Usage,20 ft^2,"0% Leakage to Outside, Uninsulated",Heated Basement,400%+,Vented Attic,,,,,,Single-Family Detached,2500-2999,2500-3999,Heated Basement,2 Car,1,1,<8,"Vinyl, Light",Wood Frame,No,Propane,76F,Yes,6F,Day -5h,No Exterior Use,Uninsulated,100% Usage,No,"AC, SEER 13",60% Conditioned,Central AC,Yes,,No,"Fuel Furnace, 80% AFUE",Ducted Heating,Propane Fuel Furnace,,60000-99999,5 ACH50,R-30,Uninsulated,"Wall R-10, Exterior","R-10, Exterior","Unfinished, Uninsulated",,"Wood Stud, R-19","Summer = 0.7, Winter = 0.85",100% CFL,100% Usage,100% Usage,,EF 15.9,,,,,,,,,,"Cooling Season, 7 days/wk",Left/Right at 15ft,2,South,,1.0,1.01,,,No,EF 19.9,100% Usage,"Asphalt Shingles, Medium",,Owner,Medium,Occupied,2000s,2000-09,Propane Standard,Propane,Yes,F30 B30 L30 R30,"Double, Low-E, Non-metal, Air, M-Gain",89096,32725.487979711
440462,1138,Not Available,,3,,,100% Usage,,,100% Usage,Gas,100% Usage,65F,No,0F,,Double-Loaded Interior,,100% Usage,20 ft^2,,,Not Available,,Not Applicable,,Top,2.0,,Multi-Family with 2 - 4 Units,1000-1499,0-1499,Unheated Basement,,2,2,<8,,Brick,No,Electricity,55F,No,0F,,No Exterior Use,Uninsulated,100% Usage,Not Available,"Room AC, EER 12.0",40% Conditioned,Room AC,No,Heating Only,No,Shared Heating,Non-Ducted Heating,Electricity Shared Heating,"Boiler Baseboards Heating Only, Electricity",Not Available,30 ACH50,,Uninsulated,Uninsulated,Uninsulated,"Finished, R-7",,"Brick, 12-in, 3-wythe, Uninsulated","Summer = 0.7, Winter = 0.85",100% CFL,100% Usage,100% Usage,,,"EF 12, National Average",,,,,,,,,"Cooling Season, 7 days/wk",12,0,Southwest,,1.0,1.19,,,,EF 19.9,100% Usage,"Metal, Dark",,Not Available,Medium,Vacant,<1940,<1940,Electric Standard,Electricity,No,F18 B18 L18 R18,"Double, Clear, Metal, Air",0,16294.7515015755
441134,3310,120-150%,,5,Standard Efficiency,Electric,80% Usage,Standard,Yes,80% Usage,Gas,80% Usage,72F,No,0F,,Not Applicable,318 Rated kWh,80% Usage,20 ft^2,"20% Leakage to Outside, R-4",Attic,400%+,Vented Attic,,,,,,Single-Family Detached,3000-3999,2500-3999,Slab,2 Car,1,1,<8,"Brick, Medium/Dark",Wood Frame,No,Natural Gas,72F,No,0F,,No Exterior Use,Uninsulated,50% Usage,No,"AC, SEER 10",100% Conditioned,Central AC,Yes,,No,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,60000-99999,15 ACH50,R-19,,,,"Unfinished, Uninsulated",Uninsulated,"Wood Stud, Uninsulated","Summer = 0.7, Winter = 0.85",100% CFL,100% Usage,100% Usage,,,,,,,,,,,,"Cooling Season, 7 days/wk",Left/Right at 15ft,2,Southwest,,0.5,1.01,,,No,EF 17.6,95% Usage,"Asphalt Shingles, Medium",,Owner,Low,Occupied,<1940,<1940,Natural Gas Standard,Natural Gas,Yes,F18 B18 L18 R18,"Double, Clear, Non-metal, Air",74877,101606.567744428
441286,1698,60-80%,,4,Standard Efficiency,Electric,120% Usage,Standard,Yes,120% Usage,Electric Resistance,120% Usage,75F,No,0F,,Not Applicable,318 Rated kWh,120% Usage,20 ft^2,,,200-300%,,,,,,,Single-Family Detached,1500-1999,1500-2499,Heated Basement,2 Car,1,1,<8,"Brick, Medium/Dark",Wood Frame,No,Other Fuel,68F,Yes,3F,Night -3h,No Exterior Use,Uninsulated,200% Usage,No,,,,No,,No,"Fuel Wall/Floor Furnace, 60% AFUE",Non-Ducted Heating,Other Fuel Fuel Wall/Floor Furnace,,60000-99999,8 ACH50,,Uninsulated,"Wall R-5, Exterior","R-5, Exterior","Finished, R-38",,"Wood Stud, R-19","Summer = 0.7, Winter = 0.85",100% LED,100% Usage,100% Usage,,EF 19.9,,,,,,,,,,"Cooling Season, 7 days/wk",Left/Right at 15ft,6,Southeast,,2.0,1.01,,,No,EF 19.9,105% Usage,"Asphalt Shingles, Medium",,Owner,High,Occupied,1980s,1980-99,Electric Premium,Electricity,Yes,F15 B15 L15 R15,"Double, Clear, Metal, Air",89311,24514.5158066958
442291,1698,30-60%,,3,,Electric,120% Usage,Standard,Yes,120% Usage,Electric Resistance,120% Usage,70F,No,0F,,Not Applicable,,120% Usage,20 ft^2,"0% Leakage to Outside, Uninsulated",Living Space,150-200%,,,,,,,Mobile Home,1500-1999,1500-2499,Ambient,,1,1,<8,"Wood, Medium/Dark",Wood Frame,No,Propane,65F,Yes,3F,Night +1h,No Exterior Use,Uninsulated,200% Usage,No,"Room AC, EER 12.0",20% Conditioned,Room AC,Yes,,No,"Fuel Furnace, 80% AFUE",Ducted Heating,Propane Fuel Furnace,,40000-59999,6 ACH50,,Ceiling R-19,,,"Finished, R-13",,"Wood Stud, R-11","Summer = 0.7, Winter = 0.85",100% LED,100% Usage,100% Usage,,,,,,,,,,,Typical Efficiency,"Cooling Season, 7 days/wk",Left/Right at 15ft,4,West,,2.0,0.97,,,No,EF 19.9,105% Usage,Wood Shingles,,Owner,High,Occupied,1990s,1980-99,Electric Standard,Electricity,Yes,F9 B9 L9 R9,"Double, Clear, Non-metal, Air",50608,32447.0704630474
443504,881,60-80%,,2,Standard Efficiency,Gas,100% Usage,Standard,Yes,100% Usage,Electric Resistance,100% Usage,60F,No,0F,,Not Applicable,318 Rated kWh,100% Usage,20 ft^2,"20% Leakage to Outside, Uninsulated",Unheated Basement,200-300%,Vented Attic,,,,,,Single-Family Detached,750-999,0-1499,Unheated Basement,,1,1,<8,"Vinyl, Light",Wood Frame,No,Natural Gas,70F,No,0F,,No Exterior Use,Uninsulated,100% Usage,No,"Room AC, EER 12.0",60% Conditioned,Room AC,Yes,,No,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,40000-59999,20 ACH50,R-19,Uninsulated,Uninsulated,Uninsulated,"Unfinished, Uninsulated",,"Wood Stud, Uninsulated","Summer = 0.7, Winter = 0.85",100% LED,100% Usage,100% Usage,,,,,,,,,,,,"Cooling Season, 7 days/wk",Left/Right at 15ft,2,East,,1.0,1.01,,,No,EF 17.6,100% Usage,"Metal, Dark",,Owner,Medium,Occupied,<1940,<1940,Natural Gas Tankless,Natural Gas,Yes,F15 B15 L15 R15,"Double, Clear, Non-metal, Air",42426,34379.8741708332
443788,872,30-60%,,2,Standard Efficiency,Electric,80% Usage,EnergyStar,Yes,80% Usage,Electric Resistance,80% Usage,70F,No,0F,,Not Applicable,,80% Usage,20 ft^2,"30% Leakage to Outside, Uninsulated",Crawlspace,200-300%,Vented Attic,,Middle,,,8.0,Single-Family Attached,750-999,0-1499,Vented Crawlspace,,1,1,<8,"Shingle, Composition, Medium",Wood Frame,No,Electricity,70F,No,0F,,No Exterior Use,Uninsulated,50% Usage,No,,,,Yes,,No,"Electric Furnace, 100% AFUE",Ducted Heating,Electricity Electric Furnace,,20000-39999,15 ACH50,R-30,Uninsulated,Uninsulated,Uninsulated,"Unfinished, Uninsulated",,"Wood Stud, R-7","Summer = 0.7, Winter = 0.85",100% LED,100% Usage,100% Usage,,,,,,,,,,,,"Cooling Season, 7 days/wk",27,1,Southeast,,0.5,1.08,,,No,EF 17.6,95% Usage,Composition Shingles,,Renter,Low,Occupied,1970s,1960-79,Propane Standard,Propane,Yes,F15 B15 L15 R15,"Single, Clear, Non-metal",27012,21801.8499811817
443973,298,Not Available,,2,"Standard Efficiency, No usage",Gas,80% Usage,Standard,Yes,80% Usage,Electric Resistance,80% Usage,75F,No,0F,,Not Applicable,290 Rated kWh,80% Usage,20 ft^2,"0% Leakage to Outside, Uninsulated",Heated Basement,Not Available,,,,,,,Single-Family Detached,0-499,0-1499,Heated Basement,1 Car,1,1,<8,"Wood, Medium/Dark",Wood Frame,No,Natural Gas,55F,Yes,6F,Night +5h,No Exterior Use,Uninsulated,50% Usage,Not Available,"Room AC, EER 10.7",20% Conditioned,Room AC,Yes,,No,"Fuel Furnace, 92.5% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,Not Available,30 ACH50,,Uninsulated,Uninsulated,Uninsulated,"Finished, R-30",,"Wood Stud, Uninsulated","Summer = 0.7, Winter = 0.85",100% Incandescent,100% Usage,100% Usage,,EF 15.9,"EF 12, National Average",,,,,,,,,"Cooling Season, 7 days/wk",Left/Right at 15ft,0,East,,0.5,1.01,,,No,EF 19.9,95% Usage,"Metal, Dark",,Not Available,Low,Vacant,1960s,1960-79,Electric Standard,Electricity,Yes,F9 B9 L9 R9,"Double, Clear, Metal, Air",0,5647.47952221872
444781,1228,150%+,,3,Standard Efficiency,Electric,120% Usage,Standard,Yes,120% Usage,Gas,120% Usage,80F,Yes,2F,Night Setback -2h,Not Applicable,290 Rated kWh,120% Usage,20 ft^2,,,400%+,Finished Attic or Cathedral Ceilings,,,,,,Single-Family Detached,1000-1499,0-1499,Vented Crawlspace,,2,2,<8,"Brick, Medium/Dark",Wood Frame,No,Natural Gas,72F,Yes,3F,Night -2h,No Exterior Use,Uninsulated,200% Usage,No,"Room AC, EER 10.7",20% Conditioned,Room AC,No,,No,"Fuel Wall/Floor Furnace, 68% AFUE",Non-Ducted Heating,Natural Gas Fuel Wall/Floor Furnace,,150000+,25 ACH50,,Uninsulated,Uninsulated,Uninsulated,"Finished, R-30",,"Wood Stud, Uninsulated","Summer = 0.7, Winter = 0.85",100% Incandescent,100% Usage,100% Usage,,EF 17.6,,,,,,,,,,"Cooling Season, 7 days/wk",Left/Right at 15ft,2,South,,2.0,1.01,,,No,EF 19.9,105% Usage,"Metal, Dark",,Owner,High,Occupied,<1940,<1940,Natural Gas Standard,Natural Gas,Yes,F9 B9 L9 R9,"Single, Clear, Non-metal",280058,58375.361112254
445023,2179,120-150%,,3,Standard Efficiency,Electric,80% Usage,Standard,Yes,80% Usage,Electric Resistance,80% Usage,70F,No,0F,,Not Applicable,290 Rated kWh,80% Usage,20 ft^2,"30% Leakage to Outside, Uninsulated",Unheated Basement,400%+,Vented Attic,,,,,,Single-Family Detached,2000-2499,1500-2499,Unheated Basement,1 Car,1,1,<8,"Wood, Medium/Dark",Wood Frame,No,Propane,68F,No,0F,,No Exterior Use,Uninsulated,50% Usage,No,"AC, SEER 13",60% Conditioned,Central AC,Yes,,No,"Fuel Furnace, 80% AFUE",Ducted Heating,Propane Fuel Furnace,,60000-99999,7 ACH50,R-30,Uninsulated,Uninsulated,Uninsulated,"Unfinished, Uninsulated",,"Wood Stud, R-19","Summer = 0.7, Winter = 0.85",100% LED,100% Usage,100% Usage,,,"EF 12, National Average",,,,,,,,,"Cooling Season, 7 days/wk",Left/Right at 15ft,1,East,,0.5,1.01,,,No,EF 17.6,95% Usage,"Asphalt Shingles, Medium",,Owner,Low,Occupied,1980s,1980-99,Electric Premium,Electricity,Yes,F15 B15 L15 R15,"Double, Clear, Non-metal, Air",74751,41929.97108061
446328,3310,150%+,,4,Standard Efficiency,Propane,80% Usage,Standard,Yes,80% Usage,Electric Resistance,80% Usage,70F,No,0F,,Not Applicable,318 Rated kWh,80% Usage,20 ft^2,"10% Leakage to Outside, R-4",Attic,400%+,Vented Attic,,,,,,Single-Family Detached,3000-3999,2500-3999,Slab,2 Car,2,2,<8,"Wood, Medium/Dark",Wood Frame,No,Propane,68F,Yes,12F,Night,No Exterior Use,Uninsulated,50% Usage,No,"AC, SEER 13",100% Conditioned,Central AC,Yes,,No,"Fuel Furnace, 92.5% AFUE",Ducted Heating,Propane Fuel Furnace,,100000-149999,7 ACH50,R-30,,,,"Unfinished, Uninsulated","2ft R5 Under, Horizontal","Wood Stud, Uninsulated","Summer = 0.7, Winter = 0.85",100% Incandescent,100% Usage,100% Usage,,EF 17.6,"EF 12, National Average",,,,,Has Pool,,1.0 HP Pump,,"Cooling Season, 7 days/wk",Left/Right at 15ft,1,North,,0.5,1.01,,,No,EF 17.6,95% Usage,"Metal, Dark",,Owner,Low,Occupied,1980s,1980-99,Propane Tankless,Propane,Yes,F18 B18 L18 R18,"Double, Low-E, Non-metal, Air, M-Gain",128814,54585.9521749272
446568,623,Not Available,,1,"Standard Efficiency, No usage",Gas,100% Usage,Standard,Yes,100% Usage,Gas,100% Usage,60F,No,0F,,Double-Loaded Interior,,100% Usage,20 ft^2,,,Not Available,,Right,,Bottom,67.0,,Multi-Family with 5+ Units,500-749,0-1499,Vented Crawlspace,,3,3,<8,,Brick,No,Electricity,55F,No,0F,,No Exterior Use,Uninsulated,100% Usage,Not Available,"Room AC, EER 9.8",40% Conditioned,Room AC,No,Heating Only,No,Shared Heating,Non-Ducted Heating,Electricity Shared Heating,"Boiler Baseboards Heating Only, Electricity",Not Available,8 ACH50,,Ceiling R-13,Uninsulated,Uninsulated,"Finished, R-7",,"Brick, 12-in, 3-wythe, R-11","Summer = 0.7, Winter = 0.85",100% Incandescent,100% Usage,100% Usage,,,,,,,,,,,,"Cooling Season, 7 days/wk",7,0,North,,1.0,0.89,,,,EF 17.6,100% Usage,"Asphalt Shingles, Medium",,Not Available,Medium,Vacant,1990s,1980-99,Natural Gas Standard,Natural Gas,No,F18 B18 L18 R18,"Single, Clear, Non-metal",0,6116.97937663462
446580,2179,30-60%,,4,,Electric,100% Usage,EnergyStar,Yes,100% Usage,Electric Resistance,100% Usage,72F,Yes,5F,Night Setback +1h,Not Applicable,290 Rated kWh,100% Usage,20 ft^2,"0% Leakage to Outside, Uninsulated",Heated Basement,150-200%,Vented Attic,,,,,,Single-Family Detached,2000-2499,1500-2499,Heated Basement,1 Car,1,1,<8,"Vinyl, Light",Wood Frame,No,Fuel Oil,76F,No,0F,,No Exterior Use,Uninsulated,100% Usage,No,"AC, SEER 15",80% Conditioned,Central AC,Yes,,No,"Fuel Furnace, 80% AFUE",Ducted Heating,Fuel Oil Fuel Furnace,,20000-39999,15 ACH50,R-19,Uninsulated,Uninsulated,Uninsulated,"Unfinished, Uninsulated",,"Wood Stud, Uninsulated","Summer = 0.7, Winter = 0.85",100% Incandescent,100% Usage,100% Usage,,,,,,,,,,,,"Cooling Season, 7 days/wk",Left/Right at 15ft,3,South,,1.0,1.01,,,No,EF 17.6,100% Usage,Composition Shingles,,Owner,Medium,Occupied,1960s,1960-79,Propane Standard,Propane,Yes,F15 B15 L15 R15,"Double, Clear, Metal, Air",33335,64359.2862230305
447174,623,80-100%,,1,Standard Efficiency,,120% Usage,,,120% Usage,Gas,120% Usage,65F,No,0F,,Double-Loaded Interior,,120% Usage,20 ft^2,,,300-400%,,Right,,Bottom,5.0,,Multi-Family with 5+ Units,500-749,0-1499,Unheated Basement,,1,1,<8,"Wood, Medium/Dark",Wood Frame,No,Electricity,75F,No,0F,,No Exterior Use,Uninsulated,200% Usage,No,"Room AC, EER 10.7",40% Conditioned,Room AC,No,Heating Only,No,Shared Heating,Non-Ducted Heating,Electricity Shared Heating,"Boiler Baseboards Heating Only, Electricity",40000-59999,30 ACH50,,Uninsulated,Uninsulated,Uninsulated,"Finished, R-19",,"Wood Stud, Uninsulated","Summer = 0.7, Winter = 0.85",100% Incandescent,100% Usage,100% Usage,,,"EF 12, National Average",,,,,,,,,"Cooling Season, 7 days/wk",27,2,South,,2.0,0.89,,,,EF 6.7,105% Usage,"Asphalt Shingles, Medium",,Renter,High,Occupied,<1940,<1940,Natural Gas Standard,Natural Gas,No,F15 B15 L15 R15,"Single, Clear, Non-metal",55104,25156.6345214432
449349,1698,60-80%,,3,Standard Efficiency,Electric,100% Usage,Standard,Yes,100% Usage,Gas,100% Usage,72F,No,0F,,Not Applicable,318 Rated kWh,100% Usage,20 ft^2,"20% Leakage to Outside, Uninsulated",Unheated Basement,200-300%,Vented Attic,,,,,,Single-Family Detached,1500-1999,1500-2499,Unheated Basement,,1,1,<8,"Vinyl, Light",Wood Frame,No,Natural Gas,68F,Yes,3F,Night +2h,No Exterior Use,Uninsulated,100% Usage,No,,,,Yes,,No,"Fuel Furnace, 76% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,20000-39999,40 ACH50,R-38,Uninsulated,Uninsulated,Uninsulated,"Unfinished, Uninsulated",,"Wood Stud, Uninsulated","Summer = 0.7, Winter = 0.85",100% Incandescent,100% Usage,100% Usage,,EF 17.6,,,,,,,,,,"Cooling Season, 7 days/wk",Left/Right at 15ft,1,West,,1.0,1.01,,,No,EF 6.7,100% Usage,Composition Shingles,,Owner,Medium,Occupied,<1940,<1940,Natural Gas Standard,Natural Gas,Yes,F18 B18 L18 R18,"Double, Clear, Non-metal, Air",36175,69673.5439384634
452464,1228,150%+,,3,,Electric,100% Usage,Standard,Yes,100% Usage,Propane,100% Usage,70F,No,0F,,Not Applicable,290 Rated kWh,100% Usage,20 ft^2,,,400%+,Vented Attic,,,,,,Single-Family Detached,1000-1499,0-1499,Slab,1 Car,1,1,<8,"Brick, Medium/Dark",Wood Frame,No,Other Fuel,70F,No,0F,,No Exterior Use,Uninsulated,100% Usage,No,"Room AC, EER 12.0",40% Conditioned,Room AC,No,,No,"Fuel Wall/Floor Furnace, 60% AFUE",Non-Ducted Heating,Other Fuel Fuel Wall/Floor Furnace,,100000-149999,8 ACH50,R-38,,,,"Unfinished, Uninsulated","2ft R5 Under, Horizontal","Wood Stud, R-19","Summer = 0.7, Winter = 0.85",100% LED,100% Usage,100% Usage,,,"EF 12, National Average",,Gas Grill,,,,,,,"Cooling Season, 7 days/wk",Left/Right at 15ft,4,Northeast,,1.0,1.01,,,No,EF 19.9,100% Usage,Composition Shingles,,Owner,Medium,Occupied,2000s,2000-09,FIXME Fuel Oil Indirect,Fuel Oil,Yes,F9 B9 L9 R9,"Double, Clear, Metal, Air",129299,15053.302448326
452956,1698,150%+,,3,Standard Efficiency,Electric,120% Usage,Standard,Yes,120% Usage,Electric Resistance,120% Usage,72F,Yes,2F,Day Setup,Not Applicable,290 Rated kWh,120% Usage,20 ft^2,,,400%+,,,,,,,Single-Family Detached,1500-1999,1500-2499,Heated Basement,,1,1,<8,"Wood, Medium/Dark",Wood Frame,No,Other Fuel,67F,No,0F,,No Exterior Use,Uninsulated,200% Usage,No,,,,No,,No,"Fuel Wall/Floor Furnace, 60% AFUE",Non-Ducted Heating,Other Fuel Fuel Wall/Floor Furnace,,100000-149999,25 ACH50,,Uninsulated,Uninsulated,Uninsulated,"Finished, R-19",,"Wood Stud, Uninsulated","Summer = 0.7, Winter = 0.85",100% LED,100% Usage,100% Usage,,,,,,,,,,,,"Cooling Season, 7 days/wk",Left/Right at 15ft,4,North,,2.0,1.01,,,No,EF 15.9,105% Usage,"Asphalt Shingles, Medium",,Renter,High,Occupied,1960s,1960-79,Electric Premium,Electricity,Yes,F15 B15 L15 R15,"Single, Clear, Non-metal, Exterior Clear Storm",110733,18277.0842202204
453251,854,100-120%,,1,,,120% Usage,,,120% Usage,Electric Resistance,120% Usage,80F,No,0F,,Double-Loaded Interior,290 Rated kWh,120% Usage,20 ft^2,,,400%+,,Middle,,Bottom,116.0,,Multi-Family with 5+ Units,750-999,0-1499,Unheated Basement,,3,3,<8,"Brick, Medium/Dark",Wood Frame,No,Natural Gas,68F,Yes,3F,Night -3h,No Exterior Use,Uninsulated,200% Usage,No,"Room AC, EER 12.0",40% Conditioned,Room AC,No,Heating Only,No,Shared Heating,Non-Ducted Heating,Natural Gas Shared Heating,"Boiler Baseboards Heating Only, Fuel",60000-99999,30 ACH50,,Uninsulated,Uninsulated,Uninsulated,"Finished, R-38",,"Wood Stud, Uninsulated","Summer = 0.7, Winter = 0.85",100% CFL,100% Usage,100% Usage,,,,Gas Fireplace,,,,,,,,"Cooling Season, 7 days/wk",27,1,East,,2.0,0.89,,,,EF 17.6,105% Usage,"Asphalt Shingles, Medium",,Renter,High,Occupied,1960s,1960-79,Natural Gas Standard,Natural Gas,No,F18 B18 L18 R18,"Double, Clear, Metal, Air",64407,20104.6754138144
453849,3310,150%+,,4,Standard Efficiency,Gas,80% Usage,EnergyStar,Yes,80% Usage,Gas,80% Usage,70F,No,0F,,Not Applicable,,80% Usage,20 ft^2,,,400%+,Vented Attic,,,,,,Single-Family Detached,3000-3999,2500-3999,Unheated Basement,1 Car,2,2,<8,"Wood, Medium/Dark",Wood Frame,No,Natural Gas,75F,Yes,3F,Night -5h,No Exterior Use,Uninsulated,50% Usage,No,"Room AC, EER 10.7",20% Conditioned,Room AC,No,,No,"Fuel Boiler, 76% AFUE",Non-Ducted Heating,Natural Gas Fuel Boiler,,100000-149999,25 ACH50,R-19,Uninsulated,Uninsulated,Uninsulated,"Unfinished, Uninsulated",,"Wood Stud, Uninsulated","Summer = 0.7, Winter = 0.85",100% Incandescent,100% Usage,100% Usage,,EF 15.9,,,,,Electricity,,,,,"Cooling Season, 7 days/wk",Left/Right at 15ft,3,East,,0.5,1.01,,,No,EF 17.6,95% Usage,"Asphalt Shingles, Medium",,Owner,Low,Occupied,<1940,<1940,Natural Gas Standard,Natural Gas,Yes,F9 B9 L9 R9,"Single, Clear, Non-metal",129243,126574.464496681
456293,2179,150%+,,3,Standard Efficiency,Electric,120% Usage,EnergyStar,Yes,120% Usage,Propane,120% Usage,72F,No,0F,,Not Applicable,318 Rated kWh,120% Usage,20 ft^2,,,400%+,Vented Attic,,,,,,Single-Family Detached,2000-2499,1500-2499,Vented Crawlspace,,2,2,<8,"Stucco, Light",Wood Frame,No,Natural Gas,75F,No,0F,,No Exterior Use,Uninsulated,200% Usage,No,"Room AC, EER 12.0",<10% Conditioned,Room AC,No,,No,"Fuel Boiler, 76% AFUE",Non-Ducted Heating,Natural Gas Fuel Boiler,,150000+,25 ACH50,R-38,Uninsulated,Uninsulated,Uninsulated,"Unfinished, Uninsulated",,"Wood Stud, Uninsulated","Summer = 0.7, Winter = 0.85",100% LED,100% Usage,100% Usage,,,,,,,,,,,,"Cooling Season, 7 days/wk",Left/Right at 15ft,4,Southeast,,2.0,1.01,,,No,EF 15.9,105% Usage,"Asphalt Shingles, Medium",,Owner,High,Occupied,<1940,<1940,Natural Gas Standard,Natural Gas,Yes,F12 B12 L12 R12,"Single, Clear, Non-metal",270137,118266.485799438
456858,1698,60-80%,,3,Standard Efficiency,Electric,80% Usage,Standard,Yes,80% Usage,Electric Resistance,80% Usage,72F,No,0F,,Not Applicable,,80% Usage,20 ft^2,"20% Leakage to Outside, R-4",Garage,200-300%,,,,,,,Single-Family Detached,1500-1999,1500-2499,Slab,1 Car,1,1,<8,"Vinyl, Light",Wood Frame,No,Fuel Oil,65F,Yes,6F,Night +3h,No Exterior Use,Uninsulated,50% Usage,No,"AC, SEER 13",100% Conditioned,Central AC,Yes,,No,"Fuel Furnace, 80% AFUE",Ducted Heating,Fuel Oil Fuel Furnace,,40000-59999,20 ACH50,,,,,"Finished, R-30",Uninsulated,"Wood Stud, R-7","Summer = 0.7, Winter = 0.85",100% CFL,100% Usage,100% Usage,,,"EF 12, National Average",,,,,,,,Typical Efficiency,"Cooling Season, 7 days/wk",Left/Right at 15ft,2,North,,0.5,1.01,,,No,EF 17.6,95% Usage,Wood Shingles,,Owner,Low,Occupied,1970s,1960-79,Fuel Oil Standard,Fuel Oil,Yes,F18 B18 L18 R18,"Double, Clear, Metal, Air",42426,34630.7430069006
456980,1228,0-30%,,3,Standard Efficiency,Electric,100% Usage,Standard,Yes,100% Usage,Electric Resistance,100% Usage,75F,No,0F,,Not Applicable,,100% Usage,20 ft^2,"0% Leakage to Outside, Uninsulated",Living Space,0-100%,,,,,,,Mobile Home,1000-1499,0-1499,Ambient,,1,1,<8,"Wood, Medium/Dark",Wood Frame,No,Fuel Oil,68F,No,0F,,No Exterior Use,Uninsulated,100% Usage,No,"AC, SEER 10",100% Conditioned,Central AC,Yes,,No,"Fuel Boiler, 80% AFUE",Non-Ducted Heating,Fuel Oil Fuel Boiler,,<20000,10 ACH50,,Uninsulated,,,"Finished, R-49",,"Wood Stud, R-11","Summer = 0.7, Winter = 0.85",100% LED,100% Usage,100% Usage,,EF 19.9,,,,,,,,,,"Cooling Season, 7 days/wk",Left/Right at 15ft,3,South,,1.0,0.97,,,No,EF 17.6,100% Usage,Slate,,Renter,Medium,Occupied,1990s,1980-99,Electric Standard,Electricity,Yes,F18 B18 L18 R18,"Triple, Low-E, Non-metal, Air, L-Gain",12426,32835.0965599554
